"subject","subjectType","predicate","object","objectType","sourceDoc","sourceSection","sourcePage","sourceQuote","qualifiers","confidence"
"Claim:ReservesResourcesTable14_Uran","Claim","ABOUT","Uran","Material","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","74","Uran","{""normalizedKey"":""Material::Uran""}","high"
"Claim:ReservesResourcesTable14_Uran","Claim","HAS_VALUE","Quantity:UranReserves_4_74_Mio_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","74","4,74*","{""normalizedKey"":""QuantityValue::UranReserves_4_74_Mio_t"",""value"":4.74,""unit"":""Mio. t"",""type"":""reserves"",""asOf"":""2004""}","high"
"Claim:ReservesResourcesTable14_Uran","Claim","HAS_VALUE","Quantity:UranResources_ca_10_Mio_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","74","ca. 10","{""normalizedKey"":""QuantityValue::UranResources_ca_10_Mio_t"",""value"":10,""unit"":""Mio. t"",""type"":""resources"",""approx"":true,""asOf"":""2004""}","high"
"Claim:ReservesResourcesTable14_Uran","Claim","HAS_VALUE","Quantity:UranConsumption_ca_0_070_Mio_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","74","ca. 0,070","{""normalizedKey"":""QuantityValue::UranConsumption_ca_0_070_Mio_t"",""value"":0.070,""unit"":""Mio. t"",""type"":""annual_consumption"",""approx"":true,""asOf"":""2004""}","high"
"Claim:GlobalFossilReachGasAndOil","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","74","Kritischer sieht es beim Erdgas mit Reich￾weiten von insgesamt 130 Jahren und beim Erdöl mit Weiten von rund 60 Jahren \naus.","{""normalizedKey"":""Claim::GlobalFossilReachGasAndOil"",""relevance"":""core""}","high"
"Claim:GlobalFossilReachGasAndOil","Claim","HAS_VALUE","Quantity:ErdgasReach_130_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","74","Reich￾weiten von insgesamt 130 Jahren","{""normalizedKey"":""QuantityValue::ErdgasReach_130_a"",""value"":130,""unit"":""a"",""type"":""resource_reach_time"",""context"":""Erdgas""}","high"
"Claim:GlobalFossilReachGasAndOil","Claim","HAS_VALUE","Quantity:ErdoelReach_60_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","74","Weiten von rund 60 Jahren","{""normalizedKey"":""QuantityValue::ErdoelReach_60_a"",""value"":60,""unit"":""a"",""type"":""resource_reach_time"",""approx"":true,""context"":""Erdöl""}","high"
"Claim:UranReachAbout200Years","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","Hier erstrecken sich die derzeitigen Reichwei￾ten auf insgesamt rund 200 Jahre.","{""normalizedKey"":""Claim::UranReachAbout200Years"",""relevance"":""core""}","high"
"Claim:UranReachAbout200Years","Claim","ABOUT","Uran","Material","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","Uran","{""normalizedKey"":""Material::Uran""}","high"
"Claim:UranReachAbout200Years","Claim","HAS_VALUE","Quantity:UranReach_200_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","rund 200 Jahre","{""normalizedKey"":""QuantityValue::UranReach_200_a"",""value"":200,""unit"":""a"",""type"":""resource_reach_time"",""approx"":true}","high"
"Claim:GlobalUranUseAndNPP2004","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","Die in 2004 weltweit verbrauchten 70.000 t Unat wurden in 441 Kernkraft￾werken eingesetzt, die daraus insgesamt 2.738 Mrd. kWh (= 313 GW•a) Strom netto \nerzeugt haben.","{""normalizedKey"":""Claim::GlobalUranUseAndNPP2004"",""relevance"":""core"",""asOf"":""2004""}","high"
"Claim:GlobalUranUseAndNPP2004","Claim","HAS_VALUE","Quantity:UnatConsumed_70000_t","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","70.000 t Unat","{""normalizedKey"":""QuantityValue::UnatConsumed_70000_t"",""value"":70000,""unit"":""t Unat"",""type"":""annual_fuel_consumption"",""asOf"":""2004""}","high"
"Claim:GlobalUranUseAndNPP2004","Claim","HAS_VALUE","Quantity:NPPCount_441","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","441 Kernkraft￾werken","{""normalizedKey"":""QuantityValue::NPPCount_441"",""value"":441,""unit"":""count"",""type"":""number_of_nuclear_power_plants"",""asOf"":""2004""}","high"
"Claim:GlobalUranUseAndNPP2004","Claim","HAS_VALUE","Quantity:NetElectricity_2738_Mrd_kWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","2.738 Mrd. kWh","{""normalizedKey"":""QuantityValue::NetElectricity_2738_Mrd_kWh"",""value"":2738,""unit"":""Mrd. kWh"",""type"":""net_electricity_generation"",""asOf"":""2004""}","high"
"Claim:GlobalUranUseAndNPP2004","Claim","HAS_VALUE","Quantity:NetElectricity_313_GW_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","(= 313 GW•a)","{""normalizedKey"":""QuantityValue::NetElectricity_313_GW_a"",""value"":313,""unit"":""GW•a"",""type"":""net_electricity_generation_equivalent"",""asOf"":""2004""}","high"
"Claim:GlobalUranConsumptionMetric2004","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","Damit ergibt sich für den globalen KKW-Park 2004 eine Verbrauchs￾kennzahl von rund 215 t Unat / GW•a.","{""normalizedKey"":""Claim::GlobalUranConsumptionMetric2004"",""relevance"":""core"",""asOf"":""2004""}","high"
"Claim:GlobalUranConsumptionMetric2004","Claim","HAS_VALUE","Quantity:UnatConsumptionMetric_215_t_per_GW_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","rund 215 t Unat / GW•a","{""normalizedKey"":""QuantityValue::UnatConsumptionMetric_215_t_per_GW_a"",""value"":215,""unit"":""t Unat/GW•a"",""type"":""fuel_consumption_per_output"",""approx"":true,""asOf"":""2004""}","high"
"Claim:EPRUranConsumptionMetric172","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","beim EPR der äquivalente Uranverbrauch ... auf etwa 172 t Unat / GW•a \ngesenkt.","{""normalizedKey"":""Claim::EPRUranConsumptionMetric172"",""relevance"":""supporting""}","high"
"Claim:EPRUranConsumptionMetric172","Claim","ABOUT","EPR","Reactor","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","beim EPR","{""normalizedKey"":""Reactor::EPR""}","high"
"Claim:EPRUranConsumptionMetric172","Claim","HAS_VALUE","Quantity:EPR_UnatConsumptionMetric_172_t_per_GW_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","etwa 172 t Unat / GW•a","{""normalizedKey"":""QuantityValue::EPR_UnatConsumptionMetric_172_t_per_GW_a"",""value"":172,""unit"":""t Unat/GW•a"",""type"":""fuel_consumption_per_output"",""approx"":true}","high"
"Claim:ReprocessingAndRecyclingSavings35pct","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","dann eröffnet sich ein weiteres Unat Einsparpotential von rund 35%","{""normalizedKey"":""Claim::ReprocessingAndRecyclingSavings35pct"",""relevance"":""supporting""}","high"
"Claim:ReprocessingAndRecyclingSavings35pct","Claim","HAS_VALUE","Quantity:UnatSavingsPotential_35_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","rund 35%","{""normalizedKey"":""QuantityValue::UnatSavingsPotential_35_pct"",""value"":35,""unit"":""%"",""type"":""fuel_savings_potential"",""approx"":true}","high"
"Claim:ThoriumAbundanceRelativeToUran","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","Thorium, dessen Vorkommen auf die \nzwei- bis dreifache Menge des Urans geschätzt wird","{""normalizedKey"":""Claim::ThoriumAbundanceRelativeToUran"",""relevance"":""supporting"",""claimType"":""estimate""}","high"
"Claim:ThoriumAbundanceRelativeToUran","Claim","ABOUT","Thorium","Material","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","Thorium","{""normalizedKey"":""Material::Thorium""}","high"
"Claim:ThoriumAbundanceRelativeToUran","Claim","HAS_VALUE","Quantity:ThoriumRelativeAbundance_2_to_3_times","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","zwei- bis dreifache","{""normalizedKey"":""QuantityValue::ThoriumRelativeAbundance_2_to_3_times"",""min"":2,""max"":3,""unit"":""x"",""type"":""relative_abundance"",""context"":""Menge des Urans""}","high"
"Claim:BreederRatio1_1ExtendsReach","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","Bei Brutraten von etwa 1,1 erweitern sich die Jahres￾reichweiten schnell in den Milleniumbereich.","{""normalizedKey"":""Claim::BreederRatio1_1ExtendsReach"",""relevance"":""supporting""}","high"
"Claim:BreederRatio1_1ExtendsReach","Claim","HAS_VALUE","Quantity:BreedingRatio_1_1","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","Brutraten von etwa 1,1","{""normalizedKey"":""QuantityValue::BreedingRatio_1_1"",""value"":1.1,""unit"":""ratio"",""type"":""breeding_ratio"",""approx"":true}","high"
"Policy:Kernenergieausstiegsgesetz_26_04_2002","Policy","PROHIBITS","Wiederaufarbeitung abgebrannter Brennelemente","Process","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","75","In Deutschland ist die Wiederaufarbeitung abgebrannter Brennelemente durch das Kernenergie￾ausstiegsgesetz vom 26. 04. 2002 verboten.","{""normalizedKey"":""Policy::Kernenergieausstiegsgesetz 26.04.2002""}","high"
"Claim:ImportDependenceGermany2006","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","Danach sind wir beim Mineralöl zu nahezu 97% und beim Erdgas \nzu 84% von Importen abhängig, bei der Steinkohle sind es 66%. Insgesamt liegt die \nImportabhängigkeit bei der Versorgung mit Energierohstoffen bei 62%. Die verblei￾benden 38% werden durch heimische Energieträger gedeckt.","{""normalizedKey"":""Claim::ImportDependenceGermany2006"",""relevance"":""core"",""asOf"":""2006""}","high"
"Claim:ImportDependenceGermany2006","Claim","HAS_VALUE","Quantity:ImportDependenceMineraloel_97_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","nahezu \n97%","{""normalizedKey"":""QuantityValue::ImportDependenceMineraloel_97_pct"",""value"":97,""unit"":""%"",""type"":""net_import_dependence"",""approx"":true,""asOf"":""2006"",""context"":""Mineralöl""}","high"
"Claim:ImportDependenceGermany2006","Claim","HAS_VALUE","Quantity:ImportDependenceErdgas_84_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","84%","{""normalizedKey"":""QuantityValue::ImportDependenceErdgas_84_pct"",""value"":84,""unit"":""%"",""type"":""net_import_dependence"",""asOf"":""2006"",""context"":""Erdgas""}","high"
"Claim:ImportDependenceGermany2006","Claim","HAS_VALUE","Quantity:ImportDependenceSteinkohle_66_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","66%","{""normalizedKey"":""QuantityValue::ImportDependenceSteinkohle_66_pct"",""value"":66,""unit"":""%"",""type"":""net_import_dependence"",""asOf"":""2006"",""context"":""Steinkohle""}","high"
"Claim:ImportDependenceGermany2006","Claim","HAS_VALUE","Quantity:ImportDependenceTotal_62_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","62%","{""normalizedKey"":""QuantityValue::ImportDependenceTotal_62_pct"",""value"":62,""unit"":""%"",""type"":""net_import_dependence_total"",""asOf"":""2006""}","high"
"Claim:ImportDependenceGermany2006","Claim","HAS_VALUE","Quantity:DomesticShare_38_pct","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","38%","{""normalizedKey"":""QuantityValue::DomesticShare_38_pct"",""value"":38,""unit"":""%"",""type"":""domestic_supply_share"",""asOf"":""2006""}","high"
"Claim:UranSeenAsDomesticEnergyCarrier","Claim","SUPPORTED_BY","Footnote 21","Footnote","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","In diesem Kontext wird Uran ... derzeit de facto als heimischer Energieträger betrachtet.","{""normalizedKey"":""Claim::UranSeenAsDomesticEnergyCarrier"",""relevance"":""supporting""}","high"
"Claim:UranSeenAsDomesticEnergyCarrier","Claim","ABOUT","Uran","Material","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","Uran","{""normalizedKey"":""Material::Uran""}","high"
"Claim:UranConsumptionAndVolumeGermany2007","Claim","SUPPORTED_BY","Footnote 21","Footnote","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","In 2007 betrug der äquivalente Uranverbrauch zur Erzeugung der rund 140 TWh \nStrom aus Kernenergie ca. 3.100 t Unat, das entspricht einem fiktiven Speichervolumen von rund 180 \nm3","{""normalizedKey"":""Claim::UranConsumptionAndVolumeGermany2007"",""relevance"":""supporting"",""asOf"":""2007""}","high"
"Claim:UranConsumptionAndVolumeGermany2007","Claim","HAS_VALUE","Quantity:ElectricityFromNuclear_140_TWh","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","rund 140 TWh","{""normalizedKey"":""QuantityValue::ElectricityFromNuclear_140_TWh"",""value"":140,""unit"":""TWh"",""type"":""electricity_generation_from_nuclear"",""approx"":true,""asOf"":""2007""}","high"
"Claim:UranConsumptionAndVolumeGermany2007","Claim","HAS_VALUE","Quantity:UranConsumption_3100_t_Unat","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","ca. 3.100 t Unat","{""normalizedKey"":""QuantityValue::UranConsumption_3100_t_Unat"",""value"":3100,""unit"":""t Unat"",""type"":""uran_consumption_equivalent"",""approx"":true,""asOf"":""2007""}","high"
"Claim:UranConsumptionAndVolumeGermany2007","Claim","HAS_VALUE","Quantity:StorageVolume_180_m3","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","rund 180 \nm3","{""normalizedKey"":""QuantityValue::StorageVolume_180_m3"",""value"":180,""unit"":""m3"",""type"":""storage_volume_equivalent"",""approx"":true,""asOf"":""2007""}","high"
"Claim:HardCoalImportGermany2007","Claim","SUPPORTED_BY","Footnote 21","Footnote","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","Steinkohleimport, der in 2007 mit \nrund 48 Mio. t SKE zwei Drittel des hiesigen Bedarfs deckte.","{""normalizedKey"":""Claim::HardCoalImportGermany2007"",""relevance"":""supporting"",""asOf"":""2007""}","high"
"Claim:HardCoalImportGermany2007","Claim","HAS_VALUE","Quantity:HardCoalImport_48_Mio_t_SKE","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","rund 48 Mio. t SKE","{""normalizedKey"":""QuantityValue::HardCoalImport_48_Mio_t_SKE"",""value"":48,""unit"":""Mio. t SKE"",""type"":""hard_coal_import"",""approx"":true,""asOf"":""2007""}","high"
"Claim:HardCoalImportGermany2007","Claim","HAS_VALUE","Quantity:HardCoalImportCoversTwoThirds","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","76","zwei Drittel","{""normalizedKey"":""QuantityValue::HardCoalImportCoversTwoThirds"",""textValue"":""zwei Drittel"",""unit"":""share"",""type"":""share_of_domestic_demand""}","high"
"Claim:DenaPowerGap2012to2020","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","77","eine „Stromlücke“ aufmerksam gemacht, die sich ab 2012 öffnen und bis 2020 \nauf eine fehlende Kraftwerkskapazität von etwa 11.700 MW anwachsen kann","{""normalizedKey"":""Claim::DenaPowerGap2012to2020"",""relevance"":""core"",""claimType"":""estimate""}","high"
"Claim:DenaPowerGap2012to2020","Claim","HAS_VALUE","Quantity:PowerGap_11700_MW","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","77","etwa 11.700 MW","{""normalizedKey"":""QuantityValue::PowerGap_11700_MW"",""value"":11700,""unit"":""MW"",""type"":""missing_power_plant_capacity"",""approx"":true,""context"":""bis 2020""}","high"
"Claim:LifetimeExtension20YearsAverage52DelaysGap","Claim","SUPPORTED_BY","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","Section","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","77","wenn die \nLaufzeiten der 17 deutschen Kernkraftwerke um 20 Jahre – auf dann durchschnittlich \n52 Jahre – verlängert würden. Damit würde sich die Deckungslücke um 10 bis 15 \nJahre verzögern","{""normalizedKey"":""Claim::LifetimeExtension20YearsAverage52DelaysGap"",""relevance"":""core"",""claimType"":""estimate""}","high"
"Claim:LifetimeExtension20YearsAverage52DelaysGap","Claim","HAS_VALUE","Quantity:LifetimeExtension_20_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","77","um 20 Jahre","{""normalizedKey"":""QuantityValue::LifetimeExtension_20_a"",""value"":20,""unit"":""a"",""type"":""lifetime_extension""}","high"
"Claim:LifetimeExtension20YearsAverage52DelaysGap","Claim","HAS_VALUE","Quantity:AverageLifetime_52_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","77","durchschnittlich \n52 Jahre","{""normalizedKey"":""QuantityValue::AverageLifetime_52_a"",""value"":52,""unit"":""a"",""type"":""average_operating_lifetime""}","high"
"Claim:LifetimeExtension20YearsAverage52DelaysGap","Claim","HAS_VALUE","Quantity:Delay_10_to_15_a","QuantityValue","STE-Research-Report_Ch9.pdf","IX.4 Reserven und Ressourcen der Energierohstoffe und Versorgungssicherheit","77","um 10 bis 15 \nJahre","{""normalizedKey"":""QuantityValue::Delay_10_to_15_a"",""min"":10,""max"":15,""unit"":""a"",""type"":""delay_duration""}","high"
